region,point,event_id,snapshot_timestamp,sample_type,tier,elevation,slope_deg,aspect,TWI,TRI,distance_to_river_m,flow_accumulation_cells,drainage_density_km_per_km2,cwc_danger_level_m,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_24h,rainfall_72h_antecedent,antecedent_precipitation_index,rain_intensity_mm_hr,soil_saturation_ratio,river_water_level_m,river_level_change_m_per_hr,tier_int
Idukki,Pettimudi_Rajamala,,2007-09-10T06:00:00,negative,Green,1880.0,15.807,156.04,9.3205,7.375,0.0,102.0,1.8027,,,,,,,,,,,,0
Idukki,Idamalayar_Dam,,1973-06-10T06:00:00,negative,Green,534.0,40.268,212.87,6.0746,21.5,357.1,11.0,2.0175,,,,,,,,,,,,0
Idukki,Munnar_town,,1980-08-20T06:00:00,negative,Green,1454.0,3.87,103.83,14.6379,3.5,0.0,5016.0,1.9562,,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,2008-08-10T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Idamalayar_Dam,,1979-11-25T06:00:00,negative,Green,534.0,40.268,212.87,6.0746,21.5,357.1,11.0,2.0175,,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,1974-09-05T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Idamalayar_Dam,,1970-06-15T06:00:00,negative,Green,534.0,40.268,212.87,6.0746,21.5,357.1,11.0,2.0175,,,,,,,,,,,,0
Idukki,Idamalayar_Dam,,2018-11-05T06:00:00,negative,Green,534.0,40.268,212.87,6.0746,21.5,357.1,11.0,2.0175,,,,,,,,,,,,0
Idukki,Pettimudi_Rajamala,,2013-11-15T06:00:00,negative,Green,1880.0,15.807,156.04,9.3205,7.375,0.0,102.0,1.8027,,,,,,,,,,,,0
Idukki,Idukki_Arch_Dam,,2021-09-20T06:00:00,negative,Green,742.0,21.269,197.17,6.159,9.625,217.0,5.0,1.5496,732.43,,,,,,,,,,,0
Idukki,Pettimudi_Rajamala,,2001-10-20T06:00:00,negative,Green,1880.0,15.807,156.04,9.3205,7.375,0.0,102.0,1.8027,,,,,,,,,,,,0
Idukki,Pettimudi_Rajamala,,1978-10-10T06:00:00,negative,Green,1880.0,15.807,156.04,9.3205,7.375,0.0,102.0,1.8027,,,,,,,,,,,,0
Idukki,Idukki_Arch_Dam,,1980-06-10T06:00:00,negative,Green,742.0,21.269,197.17,6.159,9.625,217.0,5.0,1.5496,732.43,,,,,,,,,,,0
Idukki,Idukki_Arch_Dam,,1986-08-10T06:00:00,negative,Green,742.0,21.269,197.17,6.159,9.625,217.0,5.0,1.5496,732.43,,,,,,,,,,,0
Idukki,Idamalayar_Dam,,1981-10-05T06:00:00,negative,Green,534.0,40.268,212.87,6.0746,21.5,357.1,11.0,2.0175,,,,,,,,,,,,0
Idukki,Idamalayar_Dam,,1970-09-05T06:00:00,negative,Green,534.0,40.268,212.87,6.0746,21.5,357.1,11.0,2.0175,,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,2005-09-25T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Munnar_town,,1996-07-10T06:00:00,negative,Green,1454.0,3.87,103.83,14.6379,3.5,0.0,5016.0,1.9562,,,,,,,,,,,,0
Idukki,Idamalayar_Dam,,1968-08-25T06:00:00,negative,Green,534.0,40.268,212.87,6.0746,21.5,357.1,11.0,2.0175,,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,1986-09-15T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Munnar_town,,1994-06-25T06:00:00,negative,Green,1454.0,3.87,103.83,14.6379,3.5,0.0,5016.0,1.9562,,,,,,,,,,,,0
Idukki,Idamalayar_Dam,,2016-07-20T06:00:00,negative,Green,534.0,40.268,212.87,6.0746,21.5,357.1,11.0,2.0175,,,,,,,,,,,,0
Idukki,Pettimudi_Rajamala,,2006-07-25T06:00:00,negative,Green,1880.0,15.807,156.04,9.3205,7.375,0.0,102.0,1.8027,,,,,,,,,,,,0
Idukki,Pettimudi_Rajamala,,1980-06-05T06:00:00,negative,Green,1880.0,15.807,156.04,9.3205,7.375,0.0,102.0,1.8027,,,,,,,,,,,,0
Idukki,Idamalayar_Dam,,1980-08-25T06:00:00,negative,Green,534.0,40.268,212.87,6.0746,21.5,357.1,11.0,2.0175,,,,,,,,,,,,0
Idukki,Munnar_town,,2001-10-15T06:00:00,negative,Green,1454.0,3.87,103.83,14.6379,3.5,0.0,5016.0,1.9562,,,,,,,,,,,,0
Idukki,Munnar_town,,2015-10-25T06:00:00,negative,Green,1454.0,3.87,103.83,14.6379,3.5,0.0,5016.0,1.9562,,,,,,,,,,,,0
Idukki,Munnar_town,,1999-06-25T06:00:00,negative,Green,1454.0,3.87,103.83,14.6379,3.5,0.0,5016.0,1.9562,,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,2022-10-25T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Pettimudi_Rajamala,,1979-09-20T06:00:00,negative,Green,1880.0,15.807,156.04,9.3205,7.375,0.0,102.0,1.8027,,,,,,,,,,,,0
Idukki,Idamalayar_Dam,,1977-10-15T06:00:00,negative,Green,534.0,40.268,212.87,6.0746,21.5,357.1,11.0,2.0175,,,,,,,,,,,,0
Idukki,Idukki_Arch_Dam,,2015-07-25T06:00:00,negative,Green,742.0,21.269,197.17,6.159,9.625,217.0,5.0,1.5496,732.43,,,,,,,,,,,0
Idukki,Pettimudi_Rajamala,,2015-08-05T06:00:00,negative,Green,1880.0,15.807,156.04,9.3205,7.375,0.0,102.0,1.8027,,,,,,,,,,,,0
Idukki,Idukki_Arch_Dam,,1978-10-20T06:00:00,negative,Green,742.0,21.269,197.17,6.159,9.625,217.0,5.0,1.5496,732.43,,,,,,,,,,,0
Idukki,Pettimudi_Rajamala,,1979-10-25T06:00:00,negative,Green,1880.0,15.807,156.04,9.3205,7.375,0.0,102.0,1.8027,,,,,,,,,,,,0
Idukki,Munnar_town,,2006-10-10T06:00:00,negative,Green,1454.0,3.87,103.83,14.6379,3.5,0.0,5016.0,1.9562,,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,2012-09-10T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Idukki_Arch_Dam,,2014-10-20T06:00:00,negative,Green,742.0,21.269,197.17,6.159,9.625,217.0,5.0,1.5496,732.43,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,1978-10-10T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Idamalayar_Dam,,1987-07-05T06:00:00,negative,Green,534.0,40.268,212.87,6.0746,21.5,357.1,11.0,2.0175,,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,1969-09-10T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Idukki_Arch_Dam,,2014-08-05T06:00:00,negative,Green,742.0,21.269,197.17,6.159,9.625,217.0,5.0,1.5496,732.43,,,,,,,,,,,0
Idukki,Munnar_town,,1986-06-10T06:00:00,negative,Green,1454.0,3.87,103.83,14.6379,3.5,0.0,5016.0,1.9562,,,,,,,,,,,,0
Idukki,Idukki_Arch_Dam,,2020-06-25T06:00:00,negative,Green,742.0,21.269,197.17,6.159,9.625,217.0,5.0,1.5496,732.43,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,2013-09-10T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Idukki_Arch_Dam,,1984-09-15T06:00:00,negative,Green,742.0,21.269,197.17,6.159,9.625,217.0,5.0,1.5496,732.43,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,1970-11-20T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Munnar_town,,1976-09-20T06:00:00,negative,Green,1454.0,3.87,103.83,14.6379,3.5,0.0,5016.0,1.9562,,,,,,,,,,,,0
Idukki,Pettimudi_Rajamala,,2003-07-15T06:00:00,negative,Green,1880.0,15.807,156.04,9.3205,7.375,0.0,102.0,1.8027,,,,,,,,,,,,0
Idukki,Munnar_town,,1975-07-20T06:00:00,negative,Green,1454.0,3.87,103.83,14.6379,3.5,0.0,5016.0,1.9562,,,,,,,,,,,,0
Idukki,Idamalayar_Dam,,1990-11-15T06:00:00,negative,Green,534.0,40.268,212.87,6.0746,21.5,357.1,11.0,2.0175,,,,,,,,,,,,0
Idukki,Idukki_Arch_Dam,,2015-08-15T06:00:00,negative,Green,742.0,21.269,197.17,6.159,9.625,217.0,5.0,1.5496,732.43,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,1987-11-05T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,1988-09-25T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,2001-10-10T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Pettimudi_Rajamala,,1982-07-20T06:00:00,negative,Green,1880.0,15.807,156.04,9.3205,7.375,0.0,102.0,1.8027,,,,,,,,,,,,0
Idukki,Idamalayar_Dam,,1978-07-10T06:00:00,negative,Green,534.0,40.268,212.87,6.0746,21.5,357.1,11.0,2.0175,,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,2003-08-15T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Idukki,Pettimudi_Rajamala,,1973-08-20T06:00:00,negative,Green,1880.0,15.807,156.04,9.3205,7.375,0.0,102.0,1.8027,,,,,,,,,,,,0
Idukki,Munnar_town,,1990-09-20T06:00:00,negative,Green,1454.0,3.87,103.83,14.6379,3.5,0.0,5016.0,1.9562,,,,,,,,,,,,0
Idukki,Idukki_Arch_Dam,,2000-06-25T06:00:00,negative,Green,742.0,21.269,197.17,6.159,9.625,217.0,5.0,1.5496,732.43,,,,,,,,,,,0
Idukki,Idukki_district_centroid_proxy_Painavu,,1969-10-25T06:00:00,negative,Green,646.0,30.507,48.8,5.5622,13.625,239.3,4.0,1.7874,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2013-09-10T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2012-08-05T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2002-06-15T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,,,0
Rudraprayag,Kedarnath,,2013-10-25T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2015-11-20T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Kedarnath,,2001-10-20T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2020-09-05T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Kedarnath,,2002-10-20T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2019-08-20T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2011-11-25T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Kedarnath,,2009-07-15T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Kedarnath,,2007-06-15T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2017-08-05T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2005-06-10T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2018-09-25T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2001-11-20T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Kedarnath,,2017-11-05T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2018-08-20T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2015-06-05T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2015-09-15T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2021-06-25T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,616.74,-0.08,0
Rudraprayag,Rudraprayag_town,,2022-09-20T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,617.38,0.0,0
Rudraprayag,Guptkashi,,2003-09-10T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2004-07-20T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Kedarnath,,2014-11-25T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2009-11-10T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2021-08-10T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,618.67,-0.13,0
Rudraprayag,Kedarnath,,2009-06-20T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2014-10-25T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,,,0
Rudraprayag,Kedarnath,,2009-11-20T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2010-10-20T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2014-09-15T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2022-11-15T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,615.48,0.0,0
Rudraprayag,Rudraprayag_town,,2003-08-25T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2020-11-25T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2011-09-05T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Kedarnath,,2016-09-05T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2011-10-20T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,,,0
Rudraprayag,Kedarnath,,2016-10-10T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Kedarnath,,2010-11-20T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2022-10-10T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Kedarnath,,2003-11-05T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2006-11-05T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2014-10-20T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2022-11-20T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Kedarnath,,2004-09-05T06:00:00,negative,Green,3541.0,2.141,149.87,8.0295,0.875,85.7,3.0,3.5517,,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2003-10-05T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2017-06-05T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2014-09-25T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Guptkashi,,2009-09-25T06:00:00,negative,Green,1453.0,18.444,106.91,5.1482,7.375,216.5,1.0,2.4109,,,,,,,,,,,,0
Rudraprayag,Rudraprayag_town,,2017-11-25T06:00:00,negative,Green,683.0,18.862,6.31,5.5296,7.375,159.8,2.0,2.3319,624.7,,,,,,,,,,,0
Chamoli,Gopeshwar,,2012-06-05T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,,,0
Chamoli,Badrinath,,2014-10-15T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,,,0
Chamoli,Badrinath,,1982-11-25T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,,,0
Chamoli,Badrinath,,2017-08-05T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,,,0
Chamoli,Gopeshwar,,2022-11-20T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,751.68,0.0,0
Chamoli,Badrinath,,1979-08-25T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,,,0
Chamoli,Joshimath,,2001-11-15T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Gopeshwar,,1991-11-20T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,,,0
Chamoli,Gopeshwar,,1981-09-10T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,,,0
Chamoli,Joshimath,,1987-06-25T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Gopeshwar,,1990-07-10T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,,,0
Chamoli,Joshimath,,2009-10-15T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Joshimath,,2023-07-25T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,1378.06,-0.02,0
Chamoli,Joshimath,,2019-10-05T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Joshimath,,2002-08-20T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Joshimath,,2014-11-10T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Badrinath,,2023-06-05T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,3110.76,-0.01,0
Chamoli,Badrinath,,1984-10-15T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,,,0
Chamoli,Gopeshwar,,2016-09-15T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,,,0
Chamoli,Joshimath,,2016-06-20T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Badrinath,,2022-11-25T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,,,0
Chamoli,Joshimath,,1979-10-15T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Gopeshwar,,2010-06-05T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,,,0
Chamoli,Badrinath,,1985-09-15T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,,,0
Chamoli,Badrinath,,1989-11-25T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,,,0
Chamoli,Gopeshwar,,2020-07-15T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,754.3,0.15,0
Chamoli,Badrinath,,1992-06-20T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,,,0
Chamoli,Gopeshwar,,1989-06-15T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,,,0
Chamoli,Gopeshwar,,1998-07-05T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,,,0
Chamoli,Joshimath,,2001-10-20T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Badrinath,,2000-08-20T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,,,0
Chamoli,Joshimath,,2009-06-05T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Badrinath,,1998-11-20T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,,,0
Chamoli,Joshimath,,1983-07-25T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Gopeshwar,,2010-06-25T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,,,0
Chamoli,Gopeshwar,,1981-08-25T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,,,0
Chamoli,Joshimath,,1979-11-15T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Joshimath,,1988-11-10T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Joshimath,,2019-09-15T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Gopeshwar,,1983-08-15T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,,,0
Chamoli,Joshimath,,1982-07-25T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Joshimath,,1995-06-05T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Joshimath,,2018-07-05T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Gopeshwar,,2004-07-25T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,,,0
Chamoli,Joshimath,,2011-11-20T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Joshimath,,2012-09-15T06:00:00,negative,Green,1507.0,30.594,34.87,6.5213,13.75,26.6,13.0,3.1419,1383.0,,,,,,,,,,,0
Chamoli,Gopeshwar,,1992-08-05T06:00:00,negative,Green,1048.0,34.637,237.43,5.336,14.25,162.3,4.0,1.9727,,,,,,,,,,,,0
Chamoli,Badrinath,,1994-09-15T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,,,0
Chamoli,Badrinath,,2021-06-20T06:00:00,negative,Green,3125.0,1.42,130.73,7.7475,0.625,181.7,1.0,3.1706,3113.0,,,,,,,,,3111.25,-0.02,0
